"","id","bacia","monit","data","epoca","class","rio","munic","od","dbo","cf","ph","ct","st","clod","cldbo","clcf","clst","clph","clct"
"100","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2005-03-16,"Verão","2","Jacare","Joaquim Távora",7.3,2.6,240000,8,240000,162,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"101","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2005-06-15,"Outono","2","Jacare","Joaquim Távora",9.14,4,22000,8.2,22000,138,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"102","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2009-07-28,"Inverno","2","Jacare","Joaquim Távora",7.11,2,170000,7.6,350000,59,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"103","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2009-10-08,"Primavera","2","Jacare","Joaquim Távora",7.86,6,140000,7.6,540000,290,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"104","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2010-06-23,"Inverno","2","Jacare","Joaquim Távora",8.63,2,22000,7.4,49000,149,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"105","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2010-08-23,"Inverno","2","Jacare","Joaquim Távora",NA,2,4600,7.8,4600,156,NA,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"106","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2011-04-28,"Outono","2","Jacare","Joaquim Távora",8.06,2.7,1600000,7.6,1600000,144,"Esperado da classe 2","Esperado da classe 2","Limite Excedido","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"107","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2011-07-07,"Inverno","2","Jacare","Joaquim Távora",6.5,2,460,7.3,4900,173,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"108","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2011-09-15,"Inverno","2","Jacare","Joaquim Távora",NA,2,460,7.4,7900,208,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"109","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2012-07-26,"Inverno","2","Jacare","Joaquim Távora",8.55,2,790,8.1,9400,114,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"110","64365850","Cinzas","64365850 - CZ11 - JOAQUIM TÁVORA",2012-09-20,"Inverno","2","Jacare","Joaquim Távora",6.94,3.3,45,7.7,14000,100,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"111","64366500","Cinzas","64366500 - CZ13 - ETA - JACAREZINHO",2003-10-16,"Primavera","1","Jacare","Jacarezinho",8.2,1,1,8,14136,145,"Esperado da classe 1","Esperado da classe 1","Esperado da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"112","64366500","Cinzas","64366500 - CZ13 - ETA - JACAREZINHO",2005-03-16,"Verão","1","Jacare","Jacarezinho",7.2,3.2,30000,8.4,50000,156,"Esperado da classe 1","Superior ao limite da classe 1","Superior ao limite da classe 1","Esperado da classe 1","Neutro","Superior ao limite da classe 1"
"113","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1987-06-05,"Outono","2","Cinzas","Andirá",NA,1,80,7.2,NA,282,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"114","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1988-09-28,"Primavera","2","Cinzas","Andirá",8.6,2,130,7.9,2300,126,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"115","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1989-10-02,"Primavera","2","Cinzas","Andirá",9,10,230,8.2,NA,140,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"116","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1990-07-24,"Inverno","2","Cinzas","Andirá",NA,1,2300,7.2,NA,236,NA,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro",NA
"117","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1991-08-01,"Inverno","2","Cinzas","Andirá",NA,1,80,8.1,300,70,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"118","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1991-11-20,"Primavera","2","Cinzas","Andirá",7.72,2,80,7.9,700,364,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"119","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1992-05-20,"Outono","2","Cinzas","Andirá",8.58,2,1300,6.4,11000,140,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"120","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1992-09-24,"Primavera","2","Cinzas","Andirá",8.04,1,1700,6.9,9000,224,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"121","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1993-06-15,"Outono","2","Cinzas","Andirá",NA,1,800,7.9,2300,245,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"122","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1993-12-08,"Primavera","2","Cinzas","Andirá",6.1,2,600,7.6,7000,336,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"123","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1994-05-03,"Outono","2","Cinzas","Andirá",8.4,1,300,7.9,13000,176,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"124","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1994-07-21,"Inverno","2","Cinzas","Andirá",7.88,2,300,7.7,1700,36,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"125","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1997-06-26,"Inverno","2","Cinzas","Andirá",8.72,1,220,7.5,3000,120,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"126","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1997-08-13,"Inverno","2","Cinzas","Andirá",NA,2,7,7.8,800,24,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"127","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1997-10-14,"Primavera","2","Cinzas","Andirá",8,2,4,7.6,2300,84,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"128","64390000","Cinzas","64390000 - CZ06 - PORTO SANTA TEREZINHA",1988-09-27,"Primavera","2","Laranjinha","Santa Mariana",NA,2,50,7.7,500,94,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"129","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1997-12-04,"Primavera","2","Cinzas","Andirá",7.8,2,2200,7.5,50000,690,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Neutro","Superior ao limite da classe 2"
"130","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1998-02-26,"Verão","2","Cinzas","Andirá",7.2,4,8000,7,30000,350,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"131","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1998-04-29,"Outono","2","Cinzas","Andirá",7.64,1,500,7.7,6000,110,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"132","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1998-07-01,"Inverno","2","Cinzas","Andirá",5.42,1,170,7.6,2800,102,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"133","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1998-08-26,"Inverno","2","Cinzas","Andirá",8.64,1,13,7.9,2300,30,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"134","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1998-11-25,"Primavera","2","Cinzas","Andirá",8.6,1,130,7.5,900,21,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"135","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1999-08-30,"Inverno","2","Cinzas","Andirá",NA,1,23,8.2,1700,10,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"136","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",1999-10-26,"Primavera","2","Cinzas","Andirá",NA,1,110,8.8,5000,20,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"137","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",2000-02-27,"Verão","2","Cinzas","Andirá",7.4,1,170,8,5000,123,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"138","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",2000-04-28,"Outono","2","Cinzas","Andirá",8.3,1,230,7.9,1100,45,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"139","64242000","Itararé","64242000 - IT02 - TAMANDUÁ",1991-07-31,"Inverno","2","Jaguariaiva","Sengés",NA,4,45,7.3,2300,35,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"140","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",2000-10-25,"Primavera","2","Cinzas","Andirá",8,1.4,220,7.9,30000,80,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"141","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",2003-07-01,"Inverno","2","Cinzas","Andirá",7.4,2,70,8.1,500,90,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"142","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",2003-11-26,"Primavera","2","Cinzas","Andirá",7.5,4,20,7.8,3000,140,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"143","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",2004-05-26,"Outono","2","Cinzas","Andirá",6.8,9,11000,7.4,300000,250,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"144","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",2005-03-15,"Verão","2","Cinzas","Andirá",6.5,2,50000,8.1,80000,30,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"145","64370000","Cinzas","64370000 - CZ05 - ANDIRÁ",2005-06-15,"Outono","2","Cinzas","Andirá",9.1,3,2200,8.1,8000,25,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"146","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1987-03-12,"Verão","2","Laranjinha","Nova Fátima",8.14,1,50,7.9,230,94,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"147","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1987-06-06,"Outono","2","Laranjinha","Nova Fátima",NA,1,50,7.3,NA,85,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"148","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1987-07-30,"Inverno","2","Laranjinha","Nova Fátima",9.06,1,13,7.1,NA,74,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"149","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1987-09-03,"Inverno","2","Laranjinha","Nova Fátima",NA,1,30,6.8,NA,156,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"150","64245000","Itararé","64245000 - IT04 - OLARIA DOS PADRES",1983-03-20,"Outono","2","Itarare","Santana do Itararé",6.86,3,7900,6.9,NA,591,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Neutro",NA
"151","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1988-03-20,"Outono","2","Laranjinha","Nova Fátima",7.68,2,1700,6.9,11000,146,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"152","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1988-05-18,"Outono","2","Laranjinha","Nova Fátima",NA,1,170,7,300,75,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"153","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1988-07-29,"Inverno","2","Laranjinha","Nova Fátima",NA,2,110,6.5,NA,113,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"154","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1988-09-28,"Primavera","2","Laranjinha","Nova Fátima",8.98,2,80,7.6,NA,160,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro",NA
"155","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1989-05-20,"Outono","2","Laranjinha","Nova Fátima",9,2,130,7.3,800,26,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"156","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1989-08-01,"Inverno","2","Laranjinha","Nova Fátima",NA,4,1700,7,22000,285,NA,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"157","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1989-10-03,"Primavera","2","Laranjinha","Nova Fátima",9,3,50,7.9,280,96,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"158","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1990-07-24,"Inverno","2","Laranjinha","Nova Fátima",NA,1,1700,6.8,5000,161,NA,"Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"159","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1991-03-10,"Verão","2","Laranjinha","Nova Fátima",8.62,1,2200,7,13000,157,"Esperado da classe 2","Esperado da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"160","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1991-07-31,"Inverno","2","Laranjinha","Nova Fátima",NA,3,50,7.4,110,127,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"161","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1991-09-18,"Inverno","2","Laranjinha","Nova Fátima",7.56,1,50,7.3,230,140,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"162","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1991-11-20,"Primavera","2","Laranjinha","Nova Fátima",7.74,2,130,7.3,700,166,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"163","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1992-03-17,"Verão","2","Laranjinha","Nova Fátima",8.14,2,500,7.5,1100,160,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"164","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1992-05-20,"Outono","2","Laranjinha","Nova Fátima",NA,3,130,7.2,2800,68,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"165","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1993-09-23,"Primavera","2","Laranjinha","Nova Fátima",8.52,6,23000,6.9,23000,411,"Esperado da classe 2","Superior ao limite da classe 2","Superior ao limite da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"166","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1994-11-22,"Primavera","2","Laranjinha","Nova Fátima",7.66,4,500,6.9,1300,303,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"167","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1995-05-09,"Outono","2","Laranjinha","Nova Fátima",7.36,2,17,7.8,300,45,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"168","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1995-07-24,"Inverno","2","Laranjinha","Nova Fátima",NA,1,22,7.8,800,103,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"169","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1997-07-24,"Inverno","2","Laranjinha","Nova Fátima",NA,3,80,6.9,8000,83,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"170","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1998-08-27,"Inverno","2","Laranjinha","Nova Fátima",8.04,1,23,7.4,70,115,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"171","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1999-05-13,"Outono","2","Laranjinha","Nova Fátima",NA,1,80,7.3,300,101,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"172","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1999-08-30,"Inverno","2","Laranjinha","Nova Fátima",NA,1,12,7.7,500,104,NA,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
"173","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1999-10-25,"Primavera","2","Laranjinha","Nova Fátima",8.8,1,500,7.6,30000,100,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Superior ao limite da classe 2"
"174","64382000","Cinzas","64382000 - CZ09 - FAZENDA CASA BRANCA",1999-11-29,"Primavera","2","Laranjinha","Nova Fátima",9.1,2,60,7.9,280,78,"Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Esperado da classe 2","Neutro","Esperado da classe 2"
